date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:58:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:58:06%20GMT	https://daquyphongthuylnj.com/?p=3439	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index6476.html	(from https://daquyphongthuylnj.com/natural-blue-zircon-zircon-xanh-lam-thien-nhien-facet-0014/)
23:58:07	22283/22283	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:58:07%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/posts/2946	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/posts/2946.json	(from https://daquyphongthuylnj.com/nen-deo-nhan-vao-ngon-nao/)
23:58:08	2632/2632	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:58:08%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fnen-deo-nhan-vao-ngon-nao%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed01ec.json	(from https://daquyphongthuylnj.com/nen-deo-nhan-vao-ngon-nao/)
23:58:09	2777/2777	---M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202022%2016:58:09%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fnen-deo-nhan-vao-ngon-nao%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedf917	(from https://daquyphongthuylnj.com/nen-deo-nhan-vao-ngon-nao/)
23:58:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:58:09%20GMT	https://daquyphongthuylnj.com/?p=2946	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index0b2b.html	(from https://daquyphongthuylnj.com/nen-deo-nhan-vao-ngon-nao/)
23:58:11	27993/27993	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:58:10%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/posts/3557	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/posts/3557.json	(from https://daquyphongthuylnj.com/25-dieu-ban-chua-biet-ve-ngoc-de-quang-chrysoprase/)
23:58:11	2835/2835	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:58:11%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2F25-dieu-ban-chua-biet-ve-ngoc-de-quang-chrysoprase%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedd026.json	(from https://daquyphongthuylnj.com/25-dieu-ban-chua-biet-ve-ngoc-de-quang-chrysoprase/)
23:58:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:58:12%20GMT	https://daquyphongthuylnj.com/?p=3557	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index4521.html	(from https://daquyphongthuylnj.com/25-dieu-ban-chua-biet-ve-ngoc-de-quang-chrysoprase/)
23:58:12	3019/3019	---M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202022%2016:58:12%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2F25-dieu-ban-chua-biet-ve-ngoc-de-quang-chrysoprase%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedf45b	(from https://daquyphongthuylnj.com/25-dieu-ban-chua-biet-ve-ngoc-de-quang-chrysoprase/)
23:58:14	12064/12064	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:58:14%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/posts/3296	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/posts/3296.json	(from https://daquyphongthuylnj.com/da-emerald-thien-nhien-la-gi-nhung-dieu-ban-chua-biet-ve-ngoc-luc-bao/)
23:58:15	3023/3023	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:58:15%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fda-emerald-thien-nhien-la-gi-nhung-dieu-ban-chua-biet-ve-ngoc-luc-bao%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedcbef.json	(from https://daquyphongthuylnj.com/da-emerald-thien-nhien-la-gi-nhung-dieu-ban-chua-biet-ve-ngoc-luc-bao/)
23:58:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:58:16%20GMT	https://daquyphongthuylnj.com/?p=3296	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index7850.html	(from https://daquyphongthuylnj.com/da-emerald-thien-nhien-la-gi-nhung-dieu-ban-chua-biet-ve-ngoc-luc-bao/)
23:58:17	3216/3216	---M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202022%2016:58:17%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fda-emerald-thien-nhien-la-gi-nhung-dieu-ban-chua-biet-ve-ngoc-luc-bao%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedf50d	(from https://daquyphongthuylnj.com/da-emerald-thien-nhien-la-gi-nhung-dieu-ban-chua-biet-ve-ngoc-luc-bao/)
23:58:17	5433/5433	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:58:17%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/pages/3484	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/pages/3484.json	(from https://daquyphongthuylnj.com/chinh-sach-bao-hanh/)
23:58:18	2434/2434	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:58:18%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fchinh-sach-bao-hanh%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed36a4.json	(from https://daquyphongthuylnj.com/chinh-sach-bao-hanh/)
23:58:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:58:19%20GMT	https://daquyphongthuylnj.com/?p=3484	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index5842.html	(from https://daquyphongthuylnj.com/chinh-sach-bao-hanh/)
23:58:19	2538/2538	---M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202022%2016:58:19%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fchinh-sach-bao-hanh%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedf7b6	(from https://daquyphongthuylnj.com/chinh-sach-bao-hanh/)
23:58:21	10401/10401	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:58:20%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/pages/3	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/pages/3.json	(from https://daquyphongthuylnj.com/chinh-sach-bao-mat/)
23:58:21	2429/2429	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:58:21%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fchinh-sach-bao-mat%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed14bb.json	(from https://daquyphongthuylnj.com/chinh-sach-bao-mat/)
23:58:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:58:23%20GMT	https://daquyphongthuylnj.com/?p=3	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index2207.html	(from https://daquyphongthuylnj.com/chinh-sach-bao-mat/)
23:58:23	2539/2539	---M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202022%2016:58:23%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fchinh-sach-bao-mat%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedb31f	(from https://daquyphongthuylnj.com/chinh-sach-bao-mat/)
23:58:24	1872/1872	---MCZ	200	added ('OK')	text/plain	date:Wed,%2013%20Jul%202022%2019:00:00%20GMT	https://www.google.com/robots.txt		(from https://daquyphongthuylnj.com/)
23:58:25	4286/4286	---M-Z	200	added ('OK')	image/x-icon	date:Tue,%2007%20Jan%202020%2022:30:00%20GMT	http://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico	/Users/lixxkook/websites/landing-ptj/www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico	(from https://www.google.com/maps/dir//LNJ+Trang+S%e1%bb%a9c+%c4%90%c3%a1+Qu%c3%bd+Phong+Th%e1%bb%a7y+-+Natural+gemstone+Jewelry,+88%5C31+Phan+S%c3%a0o+Nam,+Ph%c6%b0%e1%bb%9dng+11,+T%c3%a2n+B%c3%acnh,+Th%c3%a0nh+ph%e1%bb%91+H%e1%bb%93+Ch%c3%ad+Minh+700000/@10.7880653,106.6443013,15z/data=!4m8!4m7!1m0!1m5!1m1!1s0x31752fbcf52859ed:0x1697f084e09b9804!2m2!1d106.6443013!2d10.7880653%22)
23:58:26	622/622	---MCZ	200	added ('OK')	application/opensearchdescription+xml	date:Sat,%2023%20Jul%202022%2016:58:24%20GMT	https://www.google.com/maps/preview/opensearch.xml?hl=en	/Users/lixxkook/websites/landing-ptj/www.google.com/maps/preview/opensearchfef7.xml	(from https://www.google.com/maps/dir//LNJ+Trang+S%e1%bb%a9c+%c4%90%c3%a1+Qu%c3%bd+Phong+Th%e1%bb%a7y+-+Natural+gemstone+Jewelry,+88%5C31+Phan+S%c3%a0o+Nam,+Ph%c6%b0%e1%bb%9dng+11,+T%c3%a2n+B%c3%acnh,+Th%c3%a0nh+ph%e1%bb%91+H%e1%bb%93+Ch%c3%ad+Minh+700000/@10.7880653,106.6443013,15z/data=!4m8!4m7!1m0!1m5!1m1!1s0x31752fbcf52859ed:0x1697f084e09b9804!2m2!1d106.6443013!2d10.7880653%22)
23:58:26	1295/1295	---M--	200	added ('OK')	application/manifest+json	date:Sat,%2023%20Jul%202022%2016:58:26%20GMT	https://www.google.com/maps/preview/pwa/manifest?source=ttpwa&hl=en	/Users/lixxkook/websites/landing-ptj/www.google.com/maps/preview/pwa/manifest83d3	(from https://www.google.com/maps/dir//LNJ+Trang+S%e1%bb%a9c+%c4%90%c3%a1+Qu%c3%bd+Phong+Th%e1%bb%a7y+-+Natural+gemstone+Jewelry,+88%5C31+Phan+S%c3%a0o+Nam,+Ph%c6%b0%e1%bb%9dng+11,+T%c3%a2n+B%c3%acnh,+Th%c3%a0nh+ph%e1%bb%91+H%e1%bb%93+Ch%c3%ad+Minh+700000/@10.7880653,106.6443013,15z/data=!4m8!4m7!1m0!1m5!1m1!1s0x31752fbcf52859ed:0x1697f084e09b9804!2m2!1d106.6443013!2d10.7880653%22)
23:58:29	179427/179427	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jul%202022%2003:39:47%20GMT	https://www.google.com/maps/_/ss/k=maps.m.tvCnIjesqmU.L.X.O/m=sc2,per,mo,lp,ep,ti,ds,stx,pwd,dw,pdm,log,std,b/am=2AEApAAAAAAC/d=1/rs=ACT90oHUAy3ZthBKQHHAHAnyI6KNQrRJfw	/Users/lixxkook/websites/landing-ptj/www.google.com/maps/_/ss/k=maps.m.tvCnIjesqmU.L.X.O/m=sc2,per,mo,lp,ep,ti,ds,stx,pwd,dw,pdm,log,std,b/am=2AEApAAAAAAC/d=1/rs=ACT90oHUAy3ZthBKQHHAHAnyI6KNQrRJfw.css	(from https://www.google.com/maps/dir//LNJ+Trang+S%e1%bb%a9c+%c4%90%c3%a1+Qu%c3%bd+Phong+Th%e1%bb%a7y+-+Natural+gemstone+Jewelry,+88%5C31+Phan+S%c3%a0o+Nam,+Ph%c6%b0%e1%bb%9dng+11,+T%c3%a2n+B%c3%acnh,+Th%c3%a0nh+ph%e1%bb%91+H%e1%bb%93+Ch%c3%ad+Minh+700000/@10.7880653,106.6443013,15z/data=!4m8!4m7!1m0!1m5!1m1!1s0x31752fbcf52859ed:0x1697f084e09b9804!2m2!1d106.6443013!2d10.7880653%22)
23:58:29	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Jul%202022%2016:58:28%20GMT	https://zalo.me/robots.txt		(from https://daquyphongthuylnj.com/)
23:58:29	4846/4846	---M--	200	added ('OK')	image/x-icon	etag:%22617fce3a-12ee%22	https://stc-zaloprofile.zdn.vn/favicon.ico	/Users/lixxkook/websites/landing-ptj/stc-zaloprofile.zdn.vn/favicon.ico	(from https://zalo.me/0903177371)
23:58:30	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202022%2016:58:30%20GMT	https://fonts.gstatic.com/	/Users/lixxkook/websites/landing-ptj/fonts.gstatic.com/index.html	(from https://zalo.me/0903177371)
23:58:31	400/400	---MC-	200	added ('OK')	text/css	date:Sat,%2023%20Jul%202022%2016:58:30%20GMT	https://fonts.googleapis.com/css2?family=Roboto:wght@400;500&display=swap	/Users/lixxkook/websites/landing-ptj/fonts.googleapis.com/css276c7.css	(from https://zalo.me/0903177371)
23:58:31	11745/11745	---M-Z	200	added ('OK')	text/css	etag:W/%2262bd8aab-2de1%22	https://stc-zaloprofile.zdn.vn/profile/static/css/main.1.0.0.css	/Users/lixxkook/websites/landing-ptj/stc-zaloprofile.zdn.vn/profile/static/css/main.1.0.0.css	(from https://zalo.me/0903177371)
23:58:33	50/50	---MCZ	200	added ('OK')	text/plain	date:Sat,%2023%20Jul%202022%2016:58:32%20GMT	https://www.messenger.com/robots.txt		(from https://daquyphongthuylnj.com/)
23:58:33	1097/1097	---M--	404	error ('Not%20Found')	image/jpeg	date:Sat,%2023%20Jul%202022%2016:58:33%20GMT	https://i.ytimg.com/robots.txt		(from https://www.youtube.com/channel/UCCNrsss19i7XHuaUWFQIJtg)
23:58:34	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2023%20Jul%202022%2016:58:34%20GMT	https://yt3.ggpht.com/robots.txt		(from https://www.youtube.com/channel/UCCNrsss19i7XHuaUWFQIJtg)
23:58:35	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202022%2016:58:35%20GMT	https://fonts.gstatic.com/robots.txt		(from https://zalo.me/0903177371)
23:58:37	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2023%20Jul%202022%2016:58:36%20GMT	https://fonts.googleapis.com/robots.txt		(from https://zalo.me/0903177371)
23:58:42	244485/244485	UR-MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:58:40%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/pages/2	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/pages/2.json	(from https://daquyphongthuylnj.com/)
23:58:46	1096833/-1	---M--	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:58:39%20GMT	https://daquyphongthuylnj.com/wp-json/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/index.html	(from https://daquyphongthuylnj.com/)
23:58:57	108750/108750	UR-MCZ	200	added ('OK')	application/javascript	date:Sat,%2023%20Jul%202022%2015:00:00%20GMT	https://www.googletagmanager.com/gtag/js?id=UA-207435066-1	/Users/lixxkook/websites/landing-ptj/www.googletagmanager.com/gtag/js835c	(from https://daquyphongthuylnj.com/)
23:59:31	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sat,%2023%20Jul%202022%2016:58:37%20GMT	https://daquyphongthuylnj.com/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot	(from https://daquyphongthuylnj.com/)
23:59:31	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sat,%2023%20Jul%202022%2016:58:37%20GMT	https://daquyphongthuylnj.com/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot?v=3.14.3	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/themes/flatsome/assets/css/icons/fl-iconsae55.eot	(from https://daquyphongthuylnj.com/)
23:59:33	2458/2458	UR-M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202022%2016:59:33%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Ftai-khoan%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed589f	(from https://daquyphongthuylnj.com/tai-khoan/)
23:59:34	2349/2349	UR-M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:59:33%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fgio-hang%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed36ce.json	(from https://daquyphongthuylnj.com/gio-hang/)
23:59:51	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sat,%2023%20Jul%202022%2016:58:57%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2022/01/icon-angle-up.png.pagespeed.ce_.NGU5VowWiC.png	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2022/01/icon-angle-up.png.pagespeed.ce_.NGU5VowWiC.png	(from https://daquyphongthuylnj.com/)
00:00:29	53430/53430	UR-M--	200	added ('Partial%20Content')	text/javascript	etag:%226587f5ae526a6947%22	https://apis.google.com/js/platform.js	/Users/lixxkook/websites/landing-ptj/apis.google.com/js/platform.js	(from https://daquyphongthuylnj.com/)
00:00:35	736/736	UR-M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:59:34%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product_cat/167	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product_cat/167.json	(from https://daquyphongthuylnj.com/sapphire/)
00:00:36	733/733	UR-M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:59:35%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product_cat/171	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product_cat/171.json	(from https://daquyphongthuylnj.com/kyanite/)
00:00:53	731/731	UR-M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:59:52%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product_cat/159	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product_cat/159.json	(from https://daquyphongthuylnj.com/zircon/)
00:01:32	742/742	UR-M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2017:00:31%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product_cat/154	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product_cat/154.json	(from https://daquyphongthuylnj.com/tourmaline/)
00:01:36	733/733	UR-M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2017:00:35%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product_cat/108	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product_cat/108.json	(from https://daquyphongthuylnj.com/peridot/)
00:01:38	728/728	UR-M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2017:00:37%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product_cat/99	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product_cat/99.json	(from https://daquyphongthuylnj.com/garnet/)
00:01:47	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sat,%2023%20Jul%202022%2017:00:53%20GMT	https://daquyphongthuylnj.com/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff2?v=3.14.3	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/themes/flatsome/assets/css/icons/fl-iconsae55.woff2	(from https://daquyphongthuylnj.com/)
00:02:35	773/773	UR-M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2017:01:34%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product_cat/111	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product_cat/111.json	(from https://daquyphongthuylnj.com/mai-tron-cabochon/)
00:02:36	2469/2469	UR-M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202022%2017:02:36%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fgioi-thieu%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed7beb	(from https://daquyphongthuylnj.com/gioi-thieu/)
00:02:38	9087/9087	UR-MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2017:02:37%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/pages/92	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/pages/92.json	(from https://daquyphongthuylnj.com/lien-he/)
00:02:39	763/763	UR-M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2017:01:37%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product_cat/124	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product_cat/124.json	(from https://daquyphongthuylnj.com/da-suu-tam/)
00:02:39	2448/2448	UR-M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202022%2017:02:39%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Flien-he%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedffaf	(from https://daquyphongthuylnj.com/lien-he/)
00:02:40	740/740	UR-M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2017:01:39%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product_cat/185	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product_cat/185.json	(from https://daquyphongthuylnj.com/da-vip/)
00:02:41	2758/2758	UR-M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202022%2017:02:41%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Ftong-hop-trang-suc-lnj-2022%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed16fe	(from https://daquyphongthuylnj.com/tong-hop-trang-suc-lnj-2022/)
00:02:41	1229/1229	---M--	403	error ('Forbidden')	text/html	date:Sat,%2023%20Jul%202022%2017:02:41%20GMT	https://daquyphongthuylnj.com/xmlrpc.php?rsd	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/xmlrpc0db0.html	(from https://daquyphongthuylnj.com/)
00:02:49	639/639	UR-M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2017:01:48%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product_cat/157	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product_cat/157.json	(from https://daquyphongthuylnj.com/bong-tai/)
00:02:49	2973488/2973488	UR-MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2017:02:41%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/posts/3578	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/posts/3578.json	(from https://daquyphongthuylnj.com/tong-hop-trang-suc-lnj-2022/)
00:02:49	540/540	UR-MCZ	200	added ('OK')	application/opensearchdescription+xml	date:Sat,%2023%20Jul%202022%2017:02:42%20GMT	https://www.youtube.com/opensearch?locale=en_US	/Users/lixxkook/websites/landing-ptj/www.youtube.com/opensearch97fa	(from https://www.youtube.com/channel/UCCNrsss19i7XHuaUWFQIJtg)
00:02:51	1586/1586	UR-MC-	200	added ('OK')	application/manifest+json	date:Sat,%2023%20Jul%202022%2017:02:50%20GMT	https://www.youtube.com/manifest.webmanifest	/Users/lixxkook/websites/landing-ptj/www.youtube.com/manifest.webmanifest	(from https://www.youtube.com/channel/UCCNrsss19i7XHuaUWFQIJtg)
00:02:51	35126/35126	UR-M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202022%2017:02:50%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCCNrsss19i7XHuaUWFQIJtg	/Users/lixxkook/websites/landing-ptj/www.youtube.com/feeds/videosd78b.xml	(from https://www.youtube.com/channel/UCCNrsss19i7XHuaUWFQIJtg)
00:02:54	12742/12742	UR-MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2017:02:53%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/1200	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/1200.json	(from https://daquyphongthuylnj.com/garnet-rhodolite/)
00:02:56	2930/2930	UR-M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2017:02:55%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/2515	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/2515.json	(from https://daquyphongthuylnj.com/da-garnet-cam-mai-giac-g0016/)
00:02:58	13329/13329	UR-MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2017:02:56%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/1207	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/1207.json	(from https://daquyphongthuylnj.com/da-topaz-swiss/)
00:02:59	4629/4629	UR-M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2017:02:59%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/1204	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/1204.json	(from https://daquyphongthuylnj.com/sapphire-den-sao/)
00:03:01	237250/-1	---M--	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2017:02:59%20GMT	https://daquyphongthuylnj.com/gio-hang/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/gio-hang/index.html	(from https://daquyphongthuylnj.com/)
